PESEL,Date of acceptance to the position,Salary,Education
82092536652,2012-06-27,1711.39,Bachelor's Degree
53021052905,2012-06-26,7777.39,High School Diploma
33050728006,2012-06-26,6764.73,Professional Certification
9063081445,2012-06-26,8984.31,Bachelor's Degree
95031344456,2012-06-26,6348.17,Professional Certification
44051991627,2012-06-26,8048.04,Vocational Training
96042371657,2012-06-26,8011.08,Diploma
26030733257,2012-06-26,1277.39,Diploma
32091577514,2012-06-26,1689.502,Diploma
73100997752,2012-06-25,6441.4,Postgraduate Diploma
99120484111,2012-06-25,8033.5,Postgraduate Diploma
67101368255,2012-06-25,7818.46,Associate Degree
90011634235,2012-06-25,9246.59,Associate Degree
54122825232,2012-06-25,6160.18,Professional Certification
41072752547,2012-06-25,1830.828,High School Diploma
78110560150,2012-06-25,1545.582,Professional Certification
51092063819,2012-06-25,1727.014,High School Diploma
96122484347,2012-06-25,1493.88,Doctorate (PhD)
4041822722,2012-06-24,7078.86,Diploma
64081088858,2012-06-24,8153.92,Bachelor's Degree
46082342658,2012-06-24,8473.4,High School Diploma
27080288704,2012-06-24,7714.19,Professional Certification
84091946351,2012-06-24,9240.54,Master's Degree
48051821856,2012-06-24,1613.01,Master's Degree
87072257958,2012-06-24,1495.456,High School Diploma
5092013831,2012-06-24,1253.328,Professional Certification
97011011851,2012-06-24,1828.274,Associate Degree
45092681159,2012-06-24,1498.7,Certificate Program
34042898749,2012-06-24,1356.994,Certificate Program
67101692846,2012-06-24,1920.172,Doctorate (PhD)
28072611555,2012-06-23,7435.51,Bachelor's Degree
34091033944,2012-06-23,7571.35,High School Diploma
50012701356,2012-06-23,6834.73,Certificate Program
29070547156,2012-06-23,6696.23,Certificate Program
7040257016,2012-06-23,6990.97,Professional Certification
40120764255,2012-06-23,1456.66,Bachelor's Degree
42021459225,2012-06-23,1369.81,Diploma
83010558958,2012-06-23,1233.038,Diploma
84111318241,2012-06-23,1443.84,Bachelor's Degree
96091881750,2012-06-23,1519.172,High School Diploma
50090641054,2012-06-22,9234.87,Master's Degree
2121295950,2012-06-22,6564,Professional Certification
1080223626,2012-06-22,9544.26,Master's Degree
90122516411,2012-06-22,7967.34,Diploma
6072500057,2012-06-22,8867.37,Associate Degree
53010974241,2012-06-22,6794.6,Diploma
93013073851,2012-06-22,6155.35,Professional Certification
79022618917,2012-06-22,8409.27,Master's Degree
78030813622,2012-06-22,8123.53,Diploma
86021940352,2012-06-22,7208.1,Certificate Program
25120810144,2012-06-22,8825.37,Doctorate (PhD)
49061653905,2012-06-22,6981.38,Bachelor's Degree
74091742729,2012-06-22,1880.758,Associate Degree
54121857838,2012-06-22,1591.578,Associate Degree
87022800656,2012-06-22,1636.346,Doctorate (PhD)
21456451,2012-06-22,1502.91,Vocational Training
58041008859,2012-06-22,1260.798,Postgraduate Diploma
37120287907,2012-06-22,1767.758,High School Diploma
74091407929,2012-06-22,1515.06,Diploma
58071798650,2012-06-22,1826.016,Doctorate (PhD)
91121378255,2012-06-22,1701.35,Professional Certification
38031640948,2012-06-21,6704.75,High School Diploma
77032090659,2012-06-21,7104.04,Professional Certification
90112047040,2012-06-21,8000.28,High School Diploma
62080412856,2012-06-21,7654.79,High School Diploma
38072325437,2012-06-21,6557.54,Certificate Program
84122719721,2012-06-21,8282.87,High School Diploma
93040664604,2012-06-21,7576.74,Certificate Program
96070180957,2012-06-21,7250.85,Bachelor's Degree
81004339,2012-06-21,1633.06,Certificate Program
72011696910,2012-06-21,1725.638,Doctorate (PhD)
36050726340,2012-06-20,6416.99,Vocational Training
75110366700,2012-06-20,7228.08,Associate Degree
33052528550,2012-06-20,7136.35,Diploma
25070807256,2012-06-20,7898.76,Postgraduate Diploma
48061467659,2012-06-20,8376.32,High School Diploma
39101703158,2012-06-20,1297.288,Postgraduate Diploma
45060872754,2012-06-20,1543.152,Doctorate (PhD)
121037345,2012-06-20,1552.678,Bachelor's Degree
75081009356,2012-06-19,7039.46,Bachelor's Degree
60091903251,2012-06-19,9264.23,Bachelor's Degree
56102407157,2012-06-19,6313.37,Vocational Training
37012989858,2012-06-19,6583.25,Professional Certification
56060804805,2012-06-19,8931.26,Bachelor's Degree
50060315956,2012-06-19,1588.384,Certificate Program
76100244206,2012-06-19,1346.44,Master's Degree
95122883958,2012-06-19,1694.756,Vocational Training
32071088429,2012-06-19,1566.876,Postgraduate Diploma
54061179500,2012-06-19,1486.002,Master's Degree
9021419356,2012-06-19,1756.598,Doctorate (PhD)
85122654452,2012-06-19,1482.008,High School Diploma
27082906552,2012-06-18,8044.95,Doctorate (PhD)
68081290336,2012-06-18,7837.44,Postgraduate Diploma
65052865018,2012-06-18,1330.106,Vocational Training
25040980813,2012-06-18,1751.248,Bachelor's Degree
87041120458,2012-06-18,1453.014,Bachelor's Degree
43120205155,2012-06-18,1437.824,Professional Certification
59122739114,2012-06-18,1070.91,Certificate Program
74052868853,2012-06-17,7434.07,Professional Certification
43121129102,2012-06-17,7496.34,Diploma
26103158253,2012-06-17,7250.6,Certificate Program
1030550437,2012-06-17,7249.73,Postgraduate Diploma
41081601713,2012-06-17,1319.512,Professional Certification
46011314723,2012-06-17,1481.822,Postgraduate Diploma
91060801650,2012-06-16,6484.41,Diploma
60101659705,2012-06-16,7067.72,Master's Degree
96011419157,2012-06-16,9192.62,Bachelor's Degree
91432939,2012-06-16,8346.05,Master's Degree
70020452055,2012-06-16,8788.43,High School Diploma
76030691459,2012-06-16,1854.672,Associate Degree
1011562347,2012-06-16,1591.228,Professional Certification
44040975854,2012-06-16,1449.39,Vocational Training
54070614641,2012-06-16,1295.872,Postgraduate Diploma
61071853704,2012-06-16,1694.92,Bachelor's Degree
52080856059,2012-06-16,1604.158,Certificate Program
51012898057,2012-06-16,1557.206,Master's Degree
28082570853,2012-06-16,1161.51,Professional Certification
2020408859,2012-06-15,9419.01,Bachelor's Degree
78041417321,2012-06-15,6887.33,Professional Certification
41081397609,2012-06-15,8257.62,Diploma
75061487125,2012-06-15,7800.73,Diploma
99030852253,2012-06-15,9286.01,Master's Degree
69012186027,2012-06-15,6943.29,Diploma
98030874049,2012-06-15,8417.91,Master's Degree
3032313153,2012-06-15,6788.47,Associate Degree
81030545325,2012-06-15,8260.38,Associate Degree
8031612845,2012-06-15,8790.26,Bachelor's Degree
52061008750,2012-06-15,9564.27,Bachelor's Degree
79073181002,2012-06-15,7678.24,Postgraduate Diploma
64041808108,2012-06-15,8264.45,Postgraduate Diploma
43061162429,2012-06-15,8359.56,Associate Degree
27121958205,2012-06-15,6158.94,Diploma
69051128743,2012-06-15,1703.39,Bachelor's Degree
45112719356,2012-06-15,1731.158,High School Diploma
80100828906,2012-06-15,1529.742,Certificate Program
92092915355,2012-06-15,1576.574,Postgraduate Diploma
91090717136,2012-06-15,1610.514,Bachelor's Degree
76070309057,2012-06-14,7406.22,Doctorate (PhD)
78041327648,2012-06-14,9516.34,Associate Degree
80072728659,2012-06-14,7516.48,Doctorate (PhD)
76111678412,2012-06-14,6163.55,Certificate Program
55071423652,2012-06-14,7070.14,Professional Certification
4102811849,2012-06-14,1627.962,High School Diploma
73041027659,2012-06-14,1636.88,Vocational Training
94070600633,2012-06-13,7208.31,Bachelor's Degree
81070515801,2012-06-13,7015.42,Postgraduate Diploma
5090309615,2012-06-13,8890.48,Associate Degree
61081967204,2012-06-13,6422.01,Professional Certification
86051879745,2012-06-13,7212.97,Doctorate (PhD)
32010131542,2012-06-13,1635.75,Certificate Program
60100289554,2012-06-13,1533.666,High School Diploma
42092341155,2012-06-13,1615.846,Doctorate (PhD)
59010434208,2012-06-13,1410.63,Professional Certification
94112378308,2012-06-13,1520.59,Vocational Training
50050841122,2012-06-13,1241.336,Vocational Training
25062058024,2012-06-12,8475.04,Bachelor's Degree
64071571753,2012-06-12,6153.84,Vocational Training
54041910705,2012-06-12,8279.17,Postgraduate Diploma
27102689201,2012-06-12,9035.96,Bachelor's Degree
84102425437,2012-06-12,8193.14,Doctorate (PhD)
90050286444,2012-06-12,6824.48,Associate Degree
29031237256,2012-06-12,8430.7,Associate Degree
37090787425,2012-06-12,6267.06,Postgraduate Diploma
41081982153,2012-06-12,7945.21,Diploma
62081813953,2012-06-12,7260.75,Postgraduate Diploma
64022801245,2012-06-12,1324.494,Diploma
66111960451,2012-06-12,1742.798,Associate Degree
7040858859,2012-06-12,1588.554,Certificate Program
5123020959,2012-06-12,1466.98,Master's Degree
7011645558,2012-06-11,7315.5,High School Diploma
2120115202,2012-06-11,7817.86,Certificate Program
70051701137,2012-06-11,8051.32,High School Diploma
43022576924,2012-06-11,7023.38,Master's Degree
84012480629,2012-06-11,1516.596,High School Diploma
87091590100,2012-06-11,1702.352,High School Diploma
56032439004,2012-06-11,1382.872,Postgraduate Diploma
27082375154,2012-06-11,1843.712,Bachelor's Degree
57120734551,2012-06-11,1389.538,Doctorate (PhD)
37020965455,2012-06-10,7949.11,High School Diploma
42101906155,2012-06-10,8302.23,Master's Degree
37051564854,2012-06-10,7787.15,Master's Degree
62062832023,2012-06-10,7837.39,Postgraduate Diploma
10070712451,2012-06-10,7897.84,Master's Degree
88021428551,2012-06-10,6708.96,Certificate Program
56080378807,2012-06-10,8097.73,Bachelor's Degree
31031892537,2012-06-10,1621.928,Associate Degree
55061719044,2012-06-10,1434.698,Postgraduate Diploma
29103101924,2012-06-10,1312.31,Professional Certification
59091033459,2012-06-10,1901.838,Bachelor's Degree
99022570758,2012-06-09,6701.73,Doctorate (PhD)
70012294946,2012-06-09,7078.26,Master's Degree
91100541139,2012-06-09,7091.54,Bachelor's Degree
75010921054,2012-06-09,7908.88,Diploma
79061608858,2012-06-09,6546.88,Postgraduate Diploma
71011887519,2012-06-09,6555.53,Professional Certification
87031668957,2012-06-09,7870.09,Vocational Training
52060558652,2012-06-09,1681.736,Master's Degree
98040245323,2012-06-09,1355.432,Bachelor's Degree
56062368657,2012-06-09,1558.9,Doctorate (PhD)
48041743955,2012-06-09,1570.798,Professional Certification
31022276555,2012-06-09,1828.474,Associate Degree
48102444724,2012-06-09,1872.768,Master's Degree
43050251859,2012-06-09,1399.47,Bachelor's Degree
36090339151,2012-06-08,9059.42,Bachelor's Degree
35120106451,2012-06-08,8410.73,Diploma
27021182957,2012-06-08,8064.13,High School Diploma
70062887240,2012-06-08,8991.37,Bachelor's Degree
59081139451,2012-06-08,8378.43,Vocational Training
44081560059,2012-06-08,1462.368,Associate Degree
78070910842,2012-06-08,1305.592,Certificate Program
7032648354,2012-06-08,1245.664,Certificate Program
31101836359,2012-06-08,1295.038,Certificate Program
42110350154,2012-06-08,1618.78,Bachelor's Degree
67052851213,2012-06-08,1376.712,Professional Certification
40051552545,2012-06-07,9602.65,High School Diploma
84042163314,2012-06-07,6744.9,Professional Certification
49100937353,2012-06-07,8178.73,Diploma
27061283744,2012-06-07,6206.58,Certificate Program
78121041150,2012-06-07,7295.66,Bachelor's Degree
3070250458,2012-06-07,8792.42,Master's Degree
58051248122,2012-06-07,7878.22,Bachelor's Degree
86101288521,2012-06-07,6529.77,Postgraduate Diploma
70010762522,2012-06-07,9299.64,Doctorate (PhD)
70090716352,2012-06-07,6140.06,Diploma
34100233059,2012-06-07,7134.33,High School Diploma
98092056852,2012-06-07,1645.294,Doctorate (PhD)
99082183417,2012-06-07,1544.304,High School Diploma
1072860846,2012-06-07,1584.516,Certificate Program
31012845556,2012-06-07,1360.012,Vocational Training
49082274646,2012-06-06,6770.66,Diploma
95031966746,2012-06-06,8514.97,Diploma
68040558354,2012-06-06,1313.506,Diploma
45062680018,2012-06-06,1929.524,High School Diploma
63081166652,2012-06-06,1849.476,Associate Degree
45102952057,2012-06-05,8014.93,Master's Degree
4101156015,2012-06-05,6335.31,Diploma
74061784201,2012-06-05,9042.93,High School Diploma
32022623941,2012-06-05,7209.87,Postgraduate Diploma
40051276018,2012-06-05,6855.68,Associate Degree
79082881843,2012-06-05,1348.032,High School Diploma
70092183936,2012-06-04,8169.03,Bachelor's Degree
40112665942,2012-06-04,9638.05,Associate Degree
68120128457,2012-06-04,8722.55,Associate Degree
64110270919,2012-06-04,6832.75,Doctorate (PhD)
61082273456,2012-06-04,1641.242,Professional Certification
28092304853,2012-06-04,1442.214,Doctorate (PhD)
42110613354,2012-06-04,1410.96,Professional Certification
27100422259,2012-06-04,1370.104,High School Diploma
41102453109,2012-06-04,1552.848,Postgraduate Diploma
60072945658,2012-06-04,1475.95,Certificate Program
66111914337,2012-06-03,6544.2,Diploma
25061180856,2012-06-03,8658.27,Doctorate (PhD)
31022210407,2012-06-03,6933.52,Doctorate (PhD)
94102534435,2012-06-03,6271.88,Diploma
82040375854,2012-06-03,6818.98,Postgraduate Diploma
43100666051,2012-06-03,6596.87,Certificate Program
59071918930,2012-06-03,8933.06,Doctorate (PhD)
64050974654,2012-06-03,1430.854,Certificate Program
71100490657,2012-06-03,1362.622,Diploma
81031109250,2012-06-03,1426.576,Doctorate (PhD)
83111414452,2012-06-03,1662.75,Bachelor's Degree
34120615406,2012-06-03,1229.272,Professional Certification
34101584857,2012-06-02,1185.91,Postgraduate Diploma
45070800547,2012-06-02,7829.32,Master's Degree
53100662452,2012-06-02,7076.34,Postgraduate Diploma
26121741617,2012-06-02,8140.53,Certificate Program
69121846623,2012-06-02,8012.15,Postgraduate Diploma
61120849355,2012-06-02,8567.46,Doctorate (PhD)
46122265855,2012-06-02,1695.586,High School Diploma
46071621959,2012-06-02,1347.524,Postgraduate Diploma
34091165300,2012-06-02,1458.602,Doctorate (PhD)
91080738255,2012-06-02,1848.278,Associate Degree
40122723359,2012-06-02,1580.798,Associate Degree
76040643617,2012-06-02,1436.424,Master's Degree
27041643359,2012-06-01,6930.93,Bachelor's Degree
86060969321,2012-06-01,6770.94,Postgraduate Diploma
30062580758,2012-06-01,6698.38,Diploma
77103047834,2012-06-01,6541.66,Postgraduate Diploma
46111397723,2012-06-01,7686.03,High School Diploma
97101995656,2012-06-01,7023.35,High School Diploma
97020778536,2012-06-01,1693.358,Bachelor's Degree
4020495758,2012-06-01,1459.218,Diploma
89042000052,2012-05-31,7898.57,Diploma
92120865702,2012-05-31,7398.94,Bachelor's Degree
31102781504,2012-05-31,7133.51,Vocational Training
83032784537,2012-05-31,6974.03,Professional Certification
40100663934,2012-05-31,7731.93,Certificate Program
95100173758,2012-05-31,7768.04,Diploma
64091829339,2012-05-31,6653.78,Diploma
70020553749,2012-05-31,1574.236,Diploma
79022853208,2012-05-31,1602.6,Professional Certification
67062995606,2012-05-31,1882.784,High School Diploma
75071161253,2012-05-31,1793.23,Master's Degree
79022351256,2012-05-31,1535.006,Certificate Program
68071397544,2012-05-31,1720.948,High School Diploma
39012117556,2012-05-30,7169.91,Vocational Training
59040852333,2012-05-30,9005.4,Associate Degree
67032567011,2012-05-30,8140.38,Doctorate (PhD)
39110785910,2012-05-30,7987.53,Associate Degree
69042587920,2012-05-30,8117.36,Associate Degree
8060550002,2012-05-30,6272.52,Professional Certification
87060391624,2012-05-30,7131.76,Bachelor's Degree
83122216054,2012-05-30,1503.976,Professional Certification
36011943014,2012-05-29,6892.17,Master's Degree
80061156258,2012-05-29,7233.36,Diploma
75031795735,2012-05-29,8062.09,Postgraduate Diploma
79030683152,2012-05-29,7530.7,Diploma
34120997304,2012-05-29,8225.09,Master's Degree
94090295714,2012-05-29,6227.34,Vocational Training
49082827554,2012-05-29,7283.91,Master's Degree
87032374459,2012-05-29,9482.17,Bachelor's Degree
96030977724,2012-05-29,1405.272,Vocational Training
78071650255,2012-05-29,1714.194,Doctorate (PhD)
34090537654,2012-05-29,1662.936,Certificate Program
74122390934,2012-05-28,7577.87,Professional Certification
79120588749,2012-05-28,7080.67,Certificate Program
65100583202,2012-05-28,6527.45,Vocational Training
91090215351,2012-05-28,1532.09,Master's Degree
28020787358,2012-05-28,1924.056,Associate Degree
9050496351,2012-05-27,9129.86,Doctorate (PhD)
53060177854,2012-05-27,6699.13,Certificate Program
26073051215,2012-05-27,7207.77,Professional Certification
42090879159,2012-05-27,7730.82,Postgraduate Diploma
58090776624,2012-05-27,7750.41,Bachelor's Degree
85021937908,2012-05-27,7821.56,Postgraduate Diploma
55082453903,2012-05-27,9315.62,Bachelor's Degree
73052158748,2012-05-27,7578.18,Certificate Program
41010926856,2012-05-27,9613.1,Bachelor's Degree
51093086701,2012-05-27,1765.904,Doctorate (PhD)
72042508323,2012-05-27,1912.422,Associate Degree
40061337558,2012-05-27,1727.344,High School Diploma
34020935356,2012-05-26,6214.6,Vocational Training
47072417855,2012-05-26,6921.55,Associate Degree
72110723856,2012-05-26,7843.38,Doctorate (PhD)
68052307957,2012-05-26,8557,Postgraduate Diploma
60082245551,2012-05-26,6855.88,Certificate Program
86122882016,2012-05-26,6961.18,Bachelor's Degree
62121274551,2012-05-26,7085.97,Master's Degree
3082416653,2012-05-26,8821.79,Bachelor's Degree
81062364013,2012-05-26,8257.35,Master's Degree
58101274507,2012-05-26,8062.92,High School Diploma
52051902459,2012-05-26,1775.188,Doctorate (PhD)
61100795357,2012-05-26,1721.026,High School Diploma
58072467450,2012-05-26,1647.466,Vocational Training
58111424217,2012-05-25,9447.66,Bachelor's Degree
98091304659,2012-05-25,7049.26,Certificate Program
34021444529,2012-05-25,9653.89,Master's Degree
36083086912,2012-05-25,7993.57,Diploma
30101400854,2012-05-25,8451.39,Postgraduate Diploma
41051063251,2012-05-25,7676.28,Master's Degree
57121634157,2012-05-25,6836.05,Professional Certification
54012300652,2012-05-25,9392.53,Bachelor's Degree
93111527324,2012-05-25,8008.66,Associate Degree
54102436106,2012-05-25,8376.16,Professional Certification
75082782405,2012-05-25,8354.73,Associate Degree
88022245726,2012-05-25,1848.59,Doctorate (PhD)
95020632551,2012-05-25,1466.57,Certificate Program
2102149508,2012-05-24,8586.58,Doctorate (PhD)
68100153350,2012-05-24,7417.13,Certificate Program
60100755754,2012-05-24,8731.27,Bachelor's Degree
36030689250,2012-05-24,6468.3,Postgraduate Diploma
40042070054,2012-05-24,7874.02,Diploma
69102200439,2012-05-24,8076.65,Doctorate (PhD)
28072750515,2012-05-24,7692.34,Certificate Program
58071186356,2012-05-24,6570.61,Postgraduate Diploma
72012476551,2012-05-24,1421.754,High School Diploma
4020627944,2012-05-23,7280.46,Postgraduate Diploma
70081412850,2012-05-23,7098.28,Vocational Training
29112627930,2012-05-23,8005.74,Master's Degree
8011507053,2012-05-23,6777.13,Diploma
81091682050,2012-05-23,8166.89,Bachelor's Degree
88100173934,2012-05-23,1884.45,Master's Degree
2112211356,2012-05-23,1412.586,Vocational Training
48011719355,2012-05-23,1462.884,Master's Degree
43032305301,2012-05-23,1440.446,Bachelor's Degree
62346850,2012-05-23,1938.94,Bachelor's Degree
80120914151,2012-05-23,1249.614,Professional Certification
28111308150,2012-05-22,7385.15,Diploma
49122627755,2012-05-22,7822.1,Professional Certification
85101008151,2012-05-22,8748.2,Master's Degree
78010677451,2012-05-22,8063.65,Doctorate (PhD)
77121694108,2012-05-22,8120.57,Professional Certification
59022584834,2012-05-22,7332.42,Professional Certification
58050382447,2012-05-22,7897.4,Vocational Training
68122655715,2012-05-22,7898.2,Certificate Program
94030299507,2012-05-22,6243.23,Postgraduate Diploma
35102262304,2012-05-22,8971.34,Associate Degree
32061112138,2012-05-22,6615.91,Diploma
41122236029,2012-05-22,1354.678,Vocational Training
72062650039,2012-05-22,1522.828,Doctorate (PhD)
25102314620,2012-05-22,1507.06,Doctorate (PhD)
97070154836,2012-05-22,1704.422,High School Diploma
45112138014,2012-05-22,1733.984,Doctorate (PhD)
69061060659,2012-05-22,1573.686,Diploma
74050624909,2012-05-21,7875.33,Vocational Training
44082937955,2012-05-21,7986.92,High School Diploma
69021893714,2012-05-21,6737.53,Associate Degree
6022549657,2012-05-21,7209.03,Vocational Training
82072097654,2012-05-21,6701.57,Master's Degree
36071969623,2012-05-21,7642.59,Professional Certification
66110452159,2012-05-21,7496.47,High School Diploma
98122751722,2012-05-21,8895.11,Doctorate (PhD)
60110914459,2012-05-21,1757.252,High School Diploma
1083136653,2012-05-21,1388.534,Certificate Program
67071101137,2012-05-21,1540.346,Postgraduate Diploma
4110964854,2012-05-21,1422.15,Master's Degree
88061912421,2012-05-20,7242.98,Associate Degree
70111143008,2012-05-20,8437.28,Bachelor's Degree
10080761319,2012-05-20,7556.23,Professional Certification
75121340555,2012-05-20,8015.12,Certificate Program
32051912959,2012-05-20,7541.55,Certificate Program
74111233451,2012-05-20,6632.56,Diploma
54122456838,2012-05-20,1382.788,Diploma
44102766954,2012-05-20,1396.398,Diploma
7020791626,2012-05-20,1425.676,Bachelor's Degree
97013169743,2012-05-20,1241.868,Vocational Training
88021325551,2012-05-19,6395.53,Professional Certification
94091450505,2012-05-19,7151.18,Master's Degree
33072068658,2012-05-19,8184.87,Postgraduate Diploma
53120132535,2012-05-19,6700.09,Bachelor's Degree
44071204558,2012-05-19,6558.22,Diploma
71071328100,2012-05-19,6494.8,Vocational Training
52101458255,2012-05-19,6333.14,Professional Certification
60061542855,2012-05-19,8644.07,High School Diploma
34021034955,2012-05-19,6568.78,Postgraduate Diploma
88051628213,2012-05-19,1584.438,Doctorate (PhD)
31012511026,2012-05-19,1393.394,Professional Certification
42072142457,2012-05-19,1268.306,Postgraduate Diploma
68070771558,2012-05-19,1376.212,Bachelor's Degree
54122385402,2012-05-19,1619.968,Diploma
53062481751,2012-05-18,7158.17,Postgraduate Diploma
49050616920,2012-05-18,7838.39,Doctorate (PhD)
74050471655,2012-05-18,8295.06,Professional Certification
65072034908,2012-05-18,8209.99,Diploma
93011307628,2012-05-18,7904.3,High School Diploma
7051592946,2012-05-18,8728.73,Associate Degree
53083192052,2012-05-18,7989.94,Associate Degree
70121465237,2012-05-18,7035.11,Doctorate (PhD)
7032419758,2012-05-18,6660.75,Certificate Program
36041114754,2012-05-18,1612.786,Bachelor's Degree
98071424209,2012-05-17,6827.33,High School Diploma
46080847346,2012-05-17,7824.36,Diploma
5102334857,2012-05-17,7882.25,High School Diploma
3081554125,2012-05-17,9574.72,Master's Degree
54121400951,2012-05-17,8603.44,Associate Degree
10060642551,2012-05-17,7477.05,Associate Degree
61102503253,2012-05-17,7097.5,Professional Certification
8090818415,2012-05-17,8120.3,Vocational Training
42082105503,2012-05-17,6452.04,Vocational Training
33052757354,2012-05-17,1706.844,Diploma
3100771647,2012-05-17,1248.074,Postgraduate Diploma
8072334234,2012-05-17,1484.24,Associate Degree
69070831154,2012-05-17,1374.08,Certificate Program
8012108253,2012-05-17,1357.994,Master's Degree
85120717759,2012-05-16,8373.35,Professional Certification
3021012052,2012-05-16,7363.39,Doctorate (PhD)
51101505936,2012-05-16,7634.98,Doctorate (PhD)
88051535957,2012-05-16,8127.3,High School Diploma
45103157659,2012-05-16,6480.5,Certificate Program
51101016751,2012-05-16,6859.77,Vocational Training
53011806749,2012-05-16,1746.84,Doctorate (PhD)
7050423353,2012-05-16,1426.432,Master's Degree
40092884625,2012-05-16,1600.418,Postgraduate Diploma
38042517420,2012-05-16,1937.262,Associate Degree
97120290259,2012-05-16,1241.75,Vocational Training
5100946856,2012-05-16,1749.692,Bachelor's Degree
84030574508,2012-05-16,1582.628,Bachelor's Degree
65011252932,2012-05-16,1367.918,Doctorate (PhD)
55060790552,2012-05-16,1642.64,Certificate Program
33100929122,2012-05-15,7083.8,Professional Certification
47010179157,2012-05-15,7337.84,Diploma
48052034923,2012-05-15,1656.25,Doctorate (PhD)
73073070931,2012-05-15,1636.104,Diploma
97122548428,2012-05-15,1537.412,Diploma
88101939957,2012-05-15,1425.056,Master's Degree
86032599853,2012-05-15,1537.058,Vocational Training
62091894409,2012-05-14,6680.17,Master's Degree
3031691041,2012-05-14,7862.31,Diploma
93022830625,2012-05-14,9128.48,High School Diploma
89063060310,2012-05-14,6842.88,Certificate Program
69120646439,2012-05-14,6156.66,Vocational Training
88081045057,2012-05-14,7107.03,Postgraduate Diploma
90111153009,2012-05-14,7038.57,Diploma
84012051951,2012-05-14,7427.37,Bachelor's Degree
52010235558,2012-05-14,8088.74,Diploma
31070308215,2012-05-14,8229.17,Associate Degree
42010925050,2012-05-14,8115.87,Certificate Program
30012124553,2012-05-13,8337.37,Postgraduate Diploma
10030901549,2012-05-13,6588.59,Diploma
62040757959,2012-05-13,8065.2,Certificate Program
91051524656,2012-05-13,7210.43,Doctorate (PhD)
30021307952,2012-05-13,7728.01,Bachelor's Degree
98110352740,2012-05-13,6686.97,Postgraduate Diploma
51122660210,2012-05-13,6321.63,Certificate Program
88050955105,2012-05-13,6936.84,Doctorate (PhD)
46073185756,2012-05-13,1336,Vocational Training
37012050925,2012-05-13,1517.042,Vocational Training
8122070123,2012-05-13,1545.574,Vocational Training
80120572937,2012-05-13,1382.292,Professional Certification
56101659357,2012-05-12,7749.92,Doctorate (PhD)
63120584454,2012-05-12,6802.38,High School Diploma
4101762658,2012-05-12,8540.22,Certificate Program
54121533059,2012-05-12,6382.52,Professional Certification
37063024054,2012-05-12,6715.94,Postgraduate Diploma
75091421339,2012-05-12,8137.12,Master's Degree
49112180712,2012-05-12,7385.08,High School Diploma
79100179501,2012-05-12,8041.67,Postgraduate Diploma
64031321927,2012-05-12,1316.378,Postgraduate Diploma
86101836359,2012-05-12,1590.452,High School Diploma
6042217657,2012-05-12,1417.264,Master's Degree
39033114554,2012-05-12,1296.508,Certificate Program
55092615458,2012-05-12,1568.778,Professional Certification
49082742756,2012-05-11,9223.52,Associate Degree
42012742835,2012-05-11,1802.274,High School Diploma
83042943010,2012-05-10,6311.22,Postgraduate Diploma
9091372524,2012-05-10,8836.31,Bachelor's Degree
49092459053,2012-05-10,7596.57,Postgraduate Diploma
39041686425,2012-05-10,8188.9,Professional Certification
82053021555,2012-05-10,8046.87,Vocational Training
90061025649,2012-05-10,1602.304,Postgraduate Diploma
33022103756,2012-05-10,1673.738,High School Diploma
80092229152,2012-05-10,1498.956,Doctorate (PhD)
35092262812,2012-05-10,1543.22,Certificate Program
57110358446,2012-05-10,1627.986,Bachelor's Degree
56071444830,2012-05-09,8341.22,Postgraduate Diploma
32050297448,2012-05-09,6893.82,Professional Certification
93041763425,2012-05-09,7008.75,Professional Certification
5121468959,2012-05-09,8097.54,Certificate Program
91092399019,2012-05-09,8167.13,Master's Degree
66060589253,2012-05-09,1662.192,Professional Certification
98111378147,2012-05-09,1521.994,Postgraduate Diploma
88081523658,2012-05-09,1492.62,Doctorate (PhD)
25061416654,2012-05-08,6484.42,Postgraduate Diploma
68102998610,2012-05-08,8059.47,High School Diploma
37060117726,2012-05-08,6892.06,Vocational Training
9070182232,2012-05-08,9153.19,Associate Degree
27101229350,2012-05-08,6995.01,Diploma
89030608510,2012-05-08,6727.11,Diploma
95090562239,2012-05-08,8272.88,Bachelor's Degree
79052308954,2012-05-08,8857.56,Doctorate (PhD)
33060646554,2012-05-08,1286.828,Vocational Training
7040311145,2012-05-08,1473.136,Doctorate (PhD)
59062691651,2012-05-08,1337.358,High School Diploma
72060878534,2012-05-08,1435.204,Vocational Training
97050189920,2012-05-07,9468.9,Doctorate (PhD)
33060491154,2012-05-07,8200.29,Bachelor's Degree
55120625558,2012-05-07,7386.6,Postgraduate Diploma
55082299457,2012-05-07,6793.06,Doctorate (PhD)
43122640721,2012-05-07,8259.57,Certificate Program
6051686459,2012-05-07,7451.76,Vocational Training
63020772658,2012-05-07,8455.96,Vocational Training
51063096459,2012-05-07,8248.03,Associate Degree
27062172704,2012-05-07,9229.84,High School Diploma
78030231426,2012-05-07,6379.71,Postgraduate Diploma
42022464338,2012-05-07,8240.79,Doctorate (PhD)
90072748852,2012-05-07,8461.09,Vocational Training
95112096650,2012-05-07,7311.98,Professional Certification
48061168055,2012-05-07,7735.28,Diploma
49103102756,2012-05-07,1505.266,Postgraduate Diploma
