PESEL,Date of acceptance to the position,Salary,Education
52011734339,2019-06-11,6337.83,Doctorate (PhD)
7100522043,2017-08-13,6882.03,Bachelor's Degree
83090205759,2015-03-10,8820.98,Bachelor's Degree
46123030054,2011-01-08,10380.87,Professional Certification
47100722746,2011-10-26,9426.0,Diploma
42071265256,2018-04-18,6640.86,High School Diploma
36031144257,2014-01-18,7769.34,Professional Certification
70031120213,2017-11-04,6649.2,Diploma
32121174458,2019-04-14,6359.06,Associate Degree
74071634255,2010-05-21,11634.65,Professional Certification
59120142035,2013-04-14,8847.54,Doctorate (PhD)
89033043406,2010-07-29,10424.88,Associate Degree
82040575551,2014-12-14,7683.09,Master's Degree
64081196351,2012-10-24,8990.77,Postgraduate Diploma
30022404641,2017-12-08,6706.27,Vocational Training
5061506308,2010-09-08,10098.5,Vocational Training
64032258345,2014-10-30,8804.95,Certificate Program
94012221559,2011-06-05,10271.6,Diploma
26022653154,2017-06-03,7213.81,Vocational Training
39052144952,2013-05-19,8993.99,Professional Certification
34102349350,2014-03-28,8899.04,Master's Degree
63100578552,2011-03-06,9996.07,Doctorate (PhD)
5021030029,2014-10-04,8168.91,Doctorate (PhD)
53121619653,2019-04-15,6130.58,Professional Certification
63112539253,2012-12-08,10363.27,Doctorate (PhD)
1102131050,2017-10-04,6944.01,Vocational Training
53082351955,2017-03-07,6998.3,Certificate Program
70081140658,2011-04-19,10718.53,Diploma
44082388553,2015-12-08,7316.15,Professional Certification
84051377348,2016-02-26,7497.89,Certificate Program
69071316003,2017-04-25,7274.97,Professional Certification
78110501443,2011-12-20,10140.3,Associate Degree
89120894250,2014-03-28,8479.26,Master's Degree
110615554,2017-11-16,7226.9,Professional Certification
37112015600,2014-10-02,8340.61,Postgraduate Diploma
44033097954,2016-10-05,7060.04,Vocational Training
75020288709,2010-01-25,10473.74,High School Diploma
90040311727,2016-05-27,8322.59,Associate Degree
10020847457,2012-07-01,9583.54,Associate Degree
79112316206,2017-08-13,6986.52,Bachelor's Degree
70082158559,2011-08-16,9062.58,Diploma
6080334639,2018-07-21,6789.66,High School Diploma
45090182904,2013-07-05,8421.89,Doctorate (PhD)
29041778057,2010-03-05,9541.22,Professional Certification
97012957653,2015-07-27,8284.76,Professional Certification
71050129458,2015-04-02,8571.62,Vocational Training
32010295350,2017-07-20,7216.63,Master's Degree
47100637624,2016-08-20,7749.35,Certificate Program
1101445653,2015-02-21,7804.78,Diploma
36081350316,2012-11-29,9360.04,Master's Degree
51091063827,2013-01-31,10278.34,Associate Degree
47051968725,2018-04-14,7141.13,Doctorate (PhD)
76111722234,2012-12-02,8773.04,High School Diploma
41102453109,2012-06-04,9925.09,Postgraduate Diploma
26102625059,2019-09-05,6164.21,Vocational Training
3102391001,2011-10-16,9919.8,Bachelor's Degree
68060652159,2016-03-07,8159.9,Postgraduate Diploma
74021394851,2016-11-16,7413.9,Associate Degree
48092197239,2010-12-25,9025.64,Certificate Program
46100516234,2019-04-15,6069.12,Certificate Program
72110147809,2017-11-03,6848.62,Certificate Program
70101063723,2019-08-31,6091.45,Postgraduate Diploma
53111538544,2012-03-23,11028.13,Bachelor's Degree
26101163444,2015-09-25,8186.16,Professional Certification
63071138814,2016-09-08,7320.18,Certificate Program
83052486851,2018-04-22,6467.99,Postgraduate Diploma
42122135554,2011-01-20,10357.9,Doctorate (PhD)
48051540102,2013-06-03,8044.95,Professional Certification
86051319629,2012-04-12,9320.64,Vocational Training
86052744453,2016-01-13,7306.93,Bachelor's Degree
60011093936,2012-03-14,10015.47,Associate Degree
81010456757,2017-08-19,7215.78,Doctorate (PhD)
78030516808,2013-03-18,9145.31,Postgraduate Diploma
66120603952,2014-05-20,8652.71,Vocational Training
52012276610,2015-02-24,8280.69,Associate Degree
69122569156,2017-11-10,6792.95,Professional Certification
35032519550,2017-10-07,6942.55,Postgraduate Diploma
41061034230,2012-05-01,8992.86,Master's Degree
5060860159,2019-12-03,6136.09,Professional Certification
64080589756,2015-09-30,7348.43,Diploma
95123034858,2014-03-11,8676.77,Certificate Program
91100660254,2012-03-24,10668.85,Certificate Program
65041687753,2015-03-18,8503.02,Postgraduate Diploma
88111785450,2013-07-10,9898.66,Vocational Training
33102936724,2012-11-07,10485.65,Associate Degree
97110601137,2017-09-24,6874.15,Vocational Training
64010255908,2014-07-27,7618.37,Certificate Program
92080316232,2018-03-04,7100.81,Professional Certification
50041951816,2017-08-16,6618.53,Postgraduate Diploma
6112121749,2017-12-26,7354.59,Associate Degree
51082865335,2017-05-24,7347.25,Master's Degree
38072601827,2019-01-25,6456.34,Associate Degree
5070560012,2017-11-20,7117.24,High School Diploma
41122865302,2012-04-23,10910.01,Associate Degree
83021760759,2013-09-13,8984.88,Bachelor's Degree
80032849338,2010-09-25,9733.04,Vocational Training
77112014834,2012-11-11,8647.78,Professional Certification
65111788706,2012-11-09,9252.74,Associate Degree
38020872349,2019-03-28,6484.9,Postgraduate Diploma
8070847435,2016-12-16,8070.88,Bachelor's Degree
40091914028,2019-11-03,6290.89,Associate Degree
98030312129,2019-06-30,6153.1,Certificate Program
81062558612,2012-08-13,10148.19,Master's Degree
56042503113,2011-12-20,10393.11,Master's Degree
35013129125,2014-06-15,7799.8,Certificate Program
29121918450,2015-07-13,8469.02,Professional Certification
69060484627,2011-10-29,11404.59,High School Diploma
63041231255,2015-10-24,7831.22,High School Diploma
84072056815,2013-05-24,8832.79,Certificate Program
96040723005,2015-09-08,7534.15,Postgraduate Diploma
55031469052,2013-06-21,9271.02,Doctorate (PhD)
5081649456,2011-03-16,10732.09,High School Diploma
90011189056,2017-01-29,8005.78,Doctorate (PhD)
72731844,2010-12-04,11421.75,Doctorate (PhD)
37022889258,2016-06-13,7461.37,Doctorate (PhD)
99032035450,2019-12-10,6042.81,Associate Degree
40053124951,2012-12-22,9709.51,Associate Degree
53053028156,2014-09-21,9599.65,Doctorate (PhD)
94021145455,2010-04-29,9326.98,Associate Degree
84022256050,2010-08-31,12760.41,Bachelor's Degree
9091372951,2013-10-18,9308.47,Certificate Program
5081775052,2011-04-11,12212.47,Bachelor's Degree
31093043852,2018-04-03,6816.8,Certificate Program
99082867407,2011-07-19,9251.35,Professional Certification
32102763941,2013-04-11,10021.37,Postgraduate Diploma
57082024451,2014-03-16,8739.77,Vocational Training
96042215656,2011-09-03,9783.73,Doctorate (PhD)
3051849552,2010-02-25,10728.38,Master's Degree
68122117444,2015-04-01,8724.42,Doctorate (PhD)
84021306558,2013-02-28,8066.61,Postgraduate Diploma
48102444724,2012-06-09,11211.18,Master's Degree
33081501629,2012-04-01,8401.68,Professional Certification
87051994559,2018-05-29,6746.66,Professional Certification
6101968256,2018-07-17,6597.46,Vocational Training
35040421629,2012-03-13,10533.96,High School Diploma
71072568945,2014-07-22,8600.76,Diploma
82092464027,2019-09-30,6077.94,Postgraduate Diploma
33071602657,2012-01-18,10756.94,Vocational Training
90080324758,2011-01-02,9957.54,Doctorate (PhD)
97120971000,2014-02-20,7886.97,Bachelor's Degree
86081756155,2015-08-07,9403.09,Doctorate (PhD)
96061739708,2017-01-13,8123.34,High School Diploma
67102161505,2014-11-26,8417.19,Vocational Training
35061442344,2017-08-22,7133.41,Diploma
50042910324,2013-07-11,9154.65,Professional Certification
74032812515,2011-05-26,12610.93,Master's Degree
89111219424,2010-09-19,10647.46,Diploma
40032145056,2018-01-01,6773.84,Associate Degree
45011319806,2018-11-28,6978.81,Bachelor's Degree
74112995848,2013-05-02,10788.36,High School Diploma
46010727513,2016-03-01,7809.19,Professional Certification
50092893657,2017-10-01,7612.11,Master's Degree
75110230500,2015-07-02,8438.44,Professional Certification
76120650403,2012-11-22,10078.1,Professional Certification
44052177606,2019-04-15,6357.25,Vocational Training
26102510658,2016-06-02,7790.7,Certificate Program
43060153435,2015-09-26,7628.79,High School Diploma
52080856059,2012-06-16,10081.85,Certificate Program
59112959724,2018-12-04,6630.79,Master's Degree
38022526154,2014-12-14,7276.98,Postgraduate Diploma
53091571940,2010-03-07,8761.36,Postgraduate Diploma
1011480658,2018-08-19,6860.99,Doctorate (PhD)
93070569551,2011-06-14,12135.49,High School Diploma
41111077004,2018-08-27,6616.71,Certificate Program
47020459719,2011-09-14,9061.4,Vocational Training
67072416357,2015-04-02,8218.85,Certificate Program
58062681156,2018-01-17,6841.27,Associate Degree
33113050714,2018-09-18,6687.31,Master's Degree
44021676455,2013-03-11,8447.74,Postgraduate Diploma
93061923955,2010-03-25,10954.7,Bachelor's Degree
30021621052,2012-10-06,10772.5,Master's Degree
82070230150,2017-09-04,7345.49,Certificate Program
55060790552,2012-05-16,10157.47,Certificate Program
78112944635,2017-07-14,7720.24,High School Diploma
25120539148,2010-10-27,9460.4,Vocational Training
7052300652,2014-11-23,7618.34,Certificate Program
59081069552,2017-08-03,7300.97,Vocational Training
27101735637,2018-04-22,6671.84,Professional Certification
78120186605,2010-10-21,9825.43,Vocational Training
85121107029,2010-09-17,10128.46,Bachelor's Degree
9073181337,2015-04-27,7847.05,Certificate Program
90050983310,2013-07-14,8894.13,Certificate Program
90020575141,2018-08-07,6853.05,Postgraduate Diploma
30042772155,2019-09-05,5972.62,Professional Certification
95111792816,2016-12-06,7908.86,Professional Certification
98022833036,2015-05-05,7465.95,Vocational Training
52012860057,2011-04-16,9913.06,Professional Certification
43082713954,2010-12-27,8929.53,Postgraduate Diploma
83072797131,2017-03-07,7796.74,Bachelor's Degree
41091164420,2017-08-07,7219.55,Doctorate (PhD)
61052855758,2017-01-15,7110.3,Diploma
93040963536,2018-11-10,6462.06,Vocational Training
33021896237,2011-04-12,10429.32,Professional Certification
93011040950,2012-11-29,7978.92,Professional Certification
79103118950,2011-10-18,10145.8,Diploma
25021263054,2019-06-07,6156.65,High School Diploma
3042749515,2010-11-14,10819.96,Professional Certification
49110520356,2019-01-27,6378.82,Professional Certification
58082748235,2017-11-14,6965.0,Associate Degree
97091539537,2015-09-01,8996.18,Associate Degree
27091696321,2016-02-23,6953.67,Certificate Program
81082918610,2012-02-29,9602.87,Bachelor's Degree
46042869355,2018-06-17,6354.58,Postgraduate Diploma
50102729611,2016-06-11,7730.11,High School Diploma
49072629353,2015-12-06,7969.53,Postgraduate Diploma
36062802612,2014-06-08,7789.2,Vocational Training
4031360528,2016-10-12,8582.0,Associate Degree
74111778620,2013-09-22,8119.14,Postgraduate Diploma
8110157832,2018-07-08,6662.28,Postgraduate Diploma
64061995552,2017-07-27,7328.35,Bachelor's Degree
34012033143,2015-10-17,8299.71,Professional Certification
71091010056,2015-09-03,8665.49,Postgraduate Diploma
77123038056,2012-08-29,10195.25,Vocational Training
88111936504,2014-06-08,9036.82,Professional Certification
71101599027,2013-03-15,9785.36,Bachelor's Degree
28100194159,2012-07-11,9715.75,Postgraduate Diploma
2051287959,2013-05-05,8734.14,High School Diploma
2041633940,2013-07-15,8065.78,Diploma
95121972358,2012-01-30,10168.22,Vocational Training
54010873257,2011-08-07,8568.82,Certificate Program
4051151944,2010-09-04,12863.35,Associate Degree
70070287852,2018-01-24,6522.9,Certificate Program
39110316103,2019-10-13,6072.27,Vocational Training
64032737930,2011-02-05,12133.95,Doctorate (PhD)
79082921330,2013-11-12,9578.04,Master's Degree
69091662809,2013-01-12,8900.56,Bachelor's Degree
97011592738,2011-03-20,10087.33,Diploma
6092681402,2010-02-24,9203.83,Postgraduate Diploma
94060310450,2016-04-22,7972.19,Diploma
78090793953,2013-04-29,9660.58,Master's Degree
37060547310,2015-08-17,8975.3,Bachelor's Degree
25102342702,2013-07-06,8776.93,Diploma
84041123504,2013-06-26,8338.3,Associate Degree
89042711611,2010-06-19,12261.76,High School Diploma
97032079155,2012-03-23,10435.96,Certificate Program
49090274250,2017-06-16,6820.9,Professional Certification
5010379533,2017-08-31,7475.76,Master's Degree
47081459530,2018-11-18,6415.38,High School Diploma
37102519158,2012-11-15,8608.32,Doctorate (PhD)
86060265557,2019-04-28,6240.99,Master's Degree
84100779927,2015-05-27,7404.96,Postgraduate Diploma
26050269150,2013-03-14,10452.64,Master's Degree
64081482102,2019-07-23,6197.24,Professional Certification
54021565156,2011-12-27,10492.16,Diploma
61040415537,2016-10-25,8461.69,High School Diploma
95061912856,2015-06-08,8748.04,Associate Degree
63111505305,2016-02-21,7993.3,Bachelor's Degree
31314055,2018-07-04,6738.95,Postgraduate Diploma
31082530226,2015-10-28,8479.26,Associate Degree
51041137817,2016-05-30,7552.86,Diploma
75020465308,2010-05-14,11143.73,Certificate Program
10061622936,2010-03-13,12001.28,Doctorate (PhD)
78030473455,2016-04-26,7344.81,Diploma
65052165453,2017-04-30,6847.18,Postgraduate Diploma
95073046701,2016-07-12,7392.51,Associate Degree
69072250551,2012-04-20,9553.94,Professional Certification
77011245256,2018-10-27,6614.3,Professional Certification
79090409057,2010-02-22,11107.0,Master's Degree
59011865625,2010-01-06,10581.9,Professional Certification
40011927958,2015-05-09,8177.36,Diploma
60040424716,2017-08-04,6804.23,Master's Degree
3011701803,2014-07-11,9034.74,Certificate Program
26021183753,2017-10-26,6600.79,Professional Certification
67101720307,2015-11-05,8152.93,Diploma
92080561250,2019-05-04,6221.97,Master's Degree
92122129352,2010-03-06,11654.11,Professional Certification
82048051,2012-03-07,10171.18,Postgraduate Diploma
44122096918,2010-07-20,11149.48,Postgraduate Diploma
36100784559,2016-05-13,8637.49,Associate Degree
58010213354,2016-07-27,8143.48,Associate Degree
2061349421,2011-12-24,10120.27,High School Diploma
43040558245,2017-06-08,7910.92,Associate Degree
59092383218,2013-05-24,8477.37,Vocational Training
81103138225,2015-06-12,8221.23,Certificate Program
85031505849,2012-02-16,10965.33,Master's Degree
43052027058,2011-04-06,9675.13,Associate Degree
36071981157,2012-03-27,10673.22,Certificate Program
29041831956,2011-11-20,9308.4,Postgraduate Diploma
3011275247,2013-10-15,9168.75,Professional Certification
57091514240,2014-02-25,9376.5,Postgraduate Diploma
69022896556,2010-10-28,9830.86,Master's Degree
73022672405,2012-03-09,9947.85,Diploma
95022342148,2011-12-28,8884.64,Doctorate (PhD)
77060448136,2011-09-01,10689.01,Vocational Training
40022506502,2019-12-23,5842.75,High School Diploma
95041935730,2019-09-14,6152.43,Professional Certification
91071360805,2013-01-05,9554.85,High School Diploma
83020316654,2017-05-11,6883.36,Postgraduate Diploma
94062281552,2017-04-25,7559.84,Vocational Training
9030867335,2010-01-27,8855.24,Postgraduate Diploma
6102317257,2011-09-22,8454.91,Professional Certification
59021064537,2016-03-29,7490.11,Doctorate (PhD)
4050515440,2013-03-10,8212.65,Professional Certification
93092150216,2016-12-13,6951.09,Master's Degree
97121559331,2016-05-12,7508.87,Postgraduate Diploma
8050473317,2015-03-10,8320.96,Master's Degree
32022434552,2011-11-24,9980.64,Vocational Training
27081442655,2011-01-10,11256.87,Master's Degree
69091352553,2014-11-29,7836.96,Certificate Program
28061395347,2016-09-25,7339.77,Certificate Program
99082651756,2019-06-26,6366.37,Postgraduate Diploma
90020356142,2012-04-06,8984.26,Master's Degree
94020770957,2013-05-19,9321.83,Certificate Program
80012592319,2017-08-19,6878.71,Postgraduate Diploma
33122528659,2017-07-29,7109.0,Professional Certification
61071166459,2019-11-30,5953.29,Doctorate (PhD)
94091666607,2011-01-24,9828.95,Certificate Program
6121452230,2014-08-02,8579.42,Professional Certification
57010735329,2010-10-14,10128.33,Bachelor's Degree
53121803153,2018-04-30,7312.23,High School Diploma
94012086527,2013-07-12,8741.37,Bachelor's Degree
63052838254,2018-10-03,6756.25,Bachelor's Degree
82110927310,2013-11-13,8894.88,Doctorate (PhD)
29103016505,2010-12-19,9829.28,Professional Certification
76060211252,2017-09-02,7020.19,Bachelor's Degree
34120616148,2019-04-10,6404.48,Vocational Training
39123097853,2012-11-12,10515.9,Associate Degree
1032805252,2015-05-16,8824.82,Certificate Program
49070491453,2015-02-04,8639.18,Bachelor's Degree
71022223416,2018-11-03,6868.22,Bachelor's Degree
6092987959,2012-04-25,10591.43,Postgraduate Diploma
54120172312,2011-05-18,9945.5,Master's Degree
77082785501,2016-06-16,7864.31,Bachelor's Degree
76022742152,2013-08-10,9714.93,Diploma
66062110758,2016-12-17,7334.35,Doctorate (PhD)
29021524458,2011-04-03,10901.01,High School Diploma
58091020654,2013-08-08,9989.03,Master's Degree
94021907055,2017-09-25,6968.85,Master's Degree
87063089854,2017-03-28,7464.31,Postgraduate Diploma
86010847345,2016-03-03,7635.2,Associate Degree
40050665327,2016-03-29,7925.59,Doctorate (PhD)
48092020050,2019-04-17,6469.91,Certificate Program
40052149717,2017-11-21,6856.61,Master's Degree
26122800351,2017-05-18,7107.37,Postgraduate Diploma
95121159155,2013-01-31,8550.99,Postgraduate Diploma
68100624128,2012-02-13,10150.81,Associate Degree
93092621039,2011-04-05,9271.51,Vocational Training
50051138850,2010-11-01,11370.99,Bachelor's Degree
35031059121,2015-08-07,7786.16,Doctorate (PhD)
26051168359,2014-02-13,8825.22,Vocational Training
69102506443,2010-06-19,11080.4,Associate Degree
35040774420,2012-08-22,9549.11,Certificate Program
82072216516,2010-09-17,9490.87,Certificate Program
44062067959,2015-12-13,8207.53,Certificate Program
61012711829,2019-12-29,6037.47,Doctorate (PhD)
60022574219,2019-06-04,6238.3,Master's Degree
1111087858,2015-11-23,7502.77,Diploma
32060803921,2011-05-18,11125.49,Professional Certification
86042326634,2014-02-14,9965.56,Doctorate (PhD)
93022284653,2017-07-27,7467.83,Bachelor's Degree
97090759453,2011-02-02,11029.84,Postgraduate Diploma
3052678517,2014-10-10,7922.77,Certificate Program
64083119730,2010-04-01,8689.13,Vocational Training
30112886159,2015-09-12,7523.16,Professional Certification
86111599411,2018-01-10,7107.0,Associate Degree
35012182752,2018-09-16,6383.72,High School Diploma
39110265759,2019-08-22,6284.48,Diploma
66082444259,2011-01-10,10622.57,Bachelor's Degree
45090995654,2019-03-14,6353.71,Associate Degree
40031388254,2016-01-13,7609.35,Postgraduate Diploma
50031638013,2010-05-21,12316.72,Associate Degree
97021609330,2013-01-12,9952.07,Vocational Training
80121891659,2013-07-05,10736.46,Doctorate (PhD)
63061720517,2015-02-11,8806.37,Certificate Program
30112216552,2017-01-05,6879.78,Professional Certification
48012744341,2016-12-15,7721.07,Diploma
85052606503,2015-01-17,9327.73,Bachelor's Degree
87121520358,2015-07-30,7821.03,Certificate Program
97090130159,2019-12-16,5846.5,Professional Certification
27020802458,2017-05-21,7039.88,Master's Degree
1010155432,2010-11-19,9328.36,Postgraduate Diploma
37111521957,2015-09-18,7405.89,Diploma
50090682132,2012-03-29,9541.71,High School Diploma
33092315455,2018-10-03,6660.11,Vocational Training
66102992153,2014-11-16,8186.65,Master's Degree
53110156756,2010-03-25,11874.2,Associate Degree
99071178853,2019-01-07,6568.72,Diploma
96072902553,2011-11-04,9152.79,Vocational Training
40050438617,2014-07-24,8003.53,Associate Degree
80112087456,2015-12-10,7072.32,Professional Certification
48022288831,2014-08-16,8003.31,Professional Certification
7022209934,2013-10-28,8328.18,Postgraduate Diploma
68081426151,2015-12-23,7693.49,Doctorate (PhD)
95012514342,2011-04-01,9616.13,High School Diploma
25051026658,2015-01-09,7648.51,Diploma
56090959652,2018-04-01,6575.28,Professional Certification
65011674938,2013-05-15,7891.23,Certificate Program
76062998557,2015-02-21,7683.36,Doctorate (PhD)
88121363752,2015-10-17,8390.52,Certificate Program
86092118856,2016-10-02,7183.6,Bachelor's Degree
97072628551,2014-05-21,9137.56,Vocational Training
97100480357,2018-09-12,6528.22,Associate Degree
35042813105,2016-03-26,7837.12,Associate Degree
89032437451,2016-10-25,7436.4,Associate Degree
84113036600,2015-01-27,9423.89,Doctorate (PhD)
48112413749,2014-02-22,8842.02,Postgraduate Diploma
98080821954,2014-08-05,9141.7,Certificate Program
50041706119,2019-06-16,6110.15,Associate Degree
79060686851,2014-04-16,9610.94,Master's Degree
88061259858,2016-03-01,7201.69,Professional Certification
65052864154,2016-10-16,7660.48,Master's Degree
12600452,2010-11-23,9199.64,Vocational Training
82110978729,2016-10-20,7242.88,Postgraduate Diploma
60091323859,2015-11-23,7530.81,Associate Degree
33090795039,2019-02-26,6290.49,Diploma
66011650454,2010-05-17,11621.97,Professional Certification
88032330351,2018-06-04,6512.75,Master's Degree
99111634156,2014-08-13,9114.14,Doctorate (PhD)
48093018252,2015-07-13,9175.94,High School Diploma
52091647251,2011-03-19,10460.04,Doctorate (PhD)
42022638054,2017-03-12,7157.96,Certificate Program
65040427752,2010-12-22,12383.9,Master's Degree
76050444356,2017-07-13,6782.14,Certificate Program
26070509124,2014-04-25,8832.46,Doctorate (PhD)
90072879439,2011-02-10,10862.78,Bachelor's Degree
64052071717,2013-07-04,7958.55,Diploma
68062622455,2014-11-28,9159.04,Associate Degree
58062507953,2019-03-14,6448.47,Vocational Training
10042796539,2015-11-26,7858.71,Vocational Training
49032497811,2014-07-12,8365.98,High School Diploma
7011017924,2017-07-19,7231.86,Associate Degree
95091273057,2018-02-24,6769.82,Vocational Training
42082462417,2019-04-28,6213.81,Doctorate (PhD)
45102280116,2019-08-18,6199.07,Bachelor's Degree
88080596851,2018-12-31,6545.62,Diploma
7022111406,2012-07-14,8644.15,Postgraduate Diploma
49082712535,2015-08-11,8284.89,Diploma
7111375252,2010-07-28,12884.05,Master's Degree
42072679151,2013-06-20,7825.64,Postgraduate Diploma
98070856902,2016-06-21,7157.52,Vocational Training
10072714437,2013-04-01,10777.81,High School Diploma
94030765615,2019-12-31,5922.01,Postgraduate Diploma
85110641426,2010-02-10,11551.66,Bachelor's Degree
50072177258,2014-11-23,8498.96,Postgraduate Diploma
91021642852,2011-10-17,9353.57,Doctorate (PhD)
52082032457,2010-10-08,10292.96,Vocational Training
29011266849,2016-10-23,8133.28,High School Diploma
10033156946,2011-07-01,10419.87,High School Diploma
95120122204,2019-02-15,6471.69,Certificate Program
71051998958,2017-04-23,7256.2,High School Diploma
39091951939,2015-02-24,9167.99,High School Diploma
40112800448,2010-10-31,11392.53,Diploma
2062693758,2012-07-10,9541.17,Postgraduate Diploma
43020915208,2015-03-05,8066.0,Certificate Program
89091408054,2017-05-22,6958.15,High School Diploma
97092034451,2010-07-18,9489.68,Diploma
5082003455,2018-04-20,6960.82,Vocational Training
81081125257,2014-11-17,8579.76,Associate Degree
3120239237,2013-01-02,8387.42,Vocational Training
1090677228,2018-01-09,6924.69,Postgraduate Diploma
95032696651,2014-01-02,8184.55,Vocational Training
43053065941,2017-12-10,7172.29,Diploma
80052965858,2013-07-07,9435.52,Bachelor's Degree
10052526726,2017-04-15,7483.47,Associate Degree
55013136116,2018-04-27,7240.21,Doctorate (PhD)
9070454823,2012-01-15,9355.68,Certificate Program
85120654553,2012-04-12,10798.89,Bachelor's Degree
42808457,2013-07-23,10404.37,Doctorate (PhD)
47071003554,2013-01-09,10281.0,High School Diploma
53042270652,2013-09-25,9144.63,Associate Degree
25100866259,2010-03-18,9611.47,Vocational Training
80030949757,2014-09-21,7787.55,Certificate Program
97032719354,2017-06-09,7106.45,Associate Degree
89101808544,2012-07-14,10188.8,Certificate Program
79050904459,2012-06-29,11288.16,Master's Degree
92052109738,2014-10-23,7867.05,High School Diploma
91121378255,2012-06-22,10413.81,Professional Certification
52102989952,2018-01-09,7214.75,Doctorate (PhD)
58080918058,2010-02-07,10617.91,Certificate Program
97013163747,2019-02-04,6719.61,Associate Degree
64081568833,2014-08-10,8507.67,Vocational Training
44111158908,2013-04-09,9702.6,Master's Degree
33030409404,2013-12-08,7869.92,Vocational Training
26080524027,2014-05-20,9983.35,Doctorate (PhD)
77122251227,2017-07-19,6875.31,Professional Certification
3080194700,2013-06-26,9643.26,Doctorate (PhD)
84041190557,2010-12-02,11100.51,Bachelor's Degree
41100220204,2011-04-10,11705.21,Master's Degree
25092611730,2014-10-18,8134.21,Doctorate (PhD)
1080477650,2019-12-13,6008.1,High School Diploma
85100111056,2014-08-26,9725.58,Associate Degree
44030939657,2012-05-03,11432.37,Master's Degree
66050238149,2010-08-13,11967.38,Bachelor's Degree
26010181409,2017-05-19,7925.81,Doctorate (PhD)
54082136339,2010-04-06,9296.98,Professional Certification
40081956656,2018-04-14,6784.15,High School Diploma
61121892116,2017-08-12,6731.03,Postgraduate Diploma
98012521350,2011-06-07,12201.45,Associate Degree
50100426411,2019-06-20,6040.91,Associate Degree
81091989454,2010-07-07,11037.1,Bachelor's Degree
76111398806,2010-01-08,12376.22,Associate Degree
6052410129,2013-12-07,9395.06,Diploma
34122844154,2012-02-15,8807.97,High School Diploma
94121009323,2019-11-18,6054.99,Vocational Training
93070338359,2019-03-19,6471.15,Professional Certification
48031916709,2019-09-10,6011.62,Diploma
88070170911,2016-10-21,7454.27,High School Diploma
79012417157,2012-04-20,8612.53,Vocational Training
87110852459,2010-06-07,9225.75,Bachelor's Degree
63112946909,2012-04-19,10754.21,Master's Degree
74012067159,2018-02-05,6717.18,Professional Certification
80091632553,2015-05-08,8044.85,Associate Degree
2100750452,2011-09-02,10075.48,Certificate Program
94061604215,2019-03-11,6272.55,Postgraduate Diploma
77092170939,2010-04-28,10331.74,Doctorate (PhD)
46051774631,2010-04-20,11571.52,Associate Degree
60040463816,2016-12-05,7211.51,High School Diploma
2042741855,2011-09-24,9145.62,Bachelor's Degree
84032139556,2016-01-20,8416.38,Master's Degree
5011829037,2012-04-27,9724.03,Vocational Training
74082106451,2014-10-26,8229.11,Postgraduate Diploma
52070961411,2010-02-22,11280.05,Doctorate (PhD)
86040592552,2012-01-26,8913.36,Professional Certification
26070340215,2010-08-26,8853.36,Vocational Training
66121104223,2019-12-18,5887.56,Diploma
51052702655,2015-08-29,7420.12,High School Diploma
77100547054,2012-11-05,8761.92,High School Diploma
6080485953,2018-04-12,6375.16,Postgraduate Diploma
30122300421,2017-11-24,7038.0,Postgraduate Diploma
37022880754,2010-06-21,11435.52,Bachelor's Degree
45033153853,2019-05-20,6290.97,Postgraduate Diploma
4110964854,2012-05-21,9268.17,Master's Degree
6021341311,2015-01-31,8516.34,Diploma
74032834353,2017-05-16,7962.23,Associate Degree
67111411039,2013-07-18,8202.78,Doctorate (PhD)
5062549524,2018-01-24,6890.0,Doctorate (PhD)
35081261552,2016-05-24,7580.53,High School Diploma
26122452749,2014-04-25,9355.58,Bachelor's Degree
6012842049,2011-08-03,10842.96,Professional Certification
98061097655,2018-01-29,7160.84,Bachelor's Degree
95021993154,2017-10-14,7006.64,High School Diploma
57112704634,2018-12-10,6670.05,Master's Degree
83101138559,2012-01-29,9462.0,Vocational Training
72081543509,2012-01-14,9696.53,Diploma
76022751857,2013-11-18,9785.35,Master's Degree
70021531054,2012-01-08,10021.56,Professional Certification
76072096058,2015-06-04,7860.77,Doctorate (PhD)
31030223451,2017-08-22,7105.71,Diploma
8080389947,2017-05-16,7547.93,Master's Degree
57072451751,2010-03-27,10897.93,Doctorate (PhD)
2092720440,2010-10-06,9220.77,Diploma
58122251738,2011-05-19,11934.34,Associate Degree
37050640050,2019-12-19,6171.77,Associate Degree
52010937153,2010-10-15,8853.17,Vocational Training
1111017000,2013-12-22,9459.17,Professional Certification
58050583909,2017-08-22,7149.87,Vocational Training
90021029557,2011-03-27,9736.98,Doctorate (PhD)
93032112418,2018-10-06,6693.76,Bachelor's Degree
90122441456,2010-06-23,11486.49,Master's Degree
67012924357,2015-09-30,7855.8,Diploma
29070388759,2011-07-31,10327.4,Postgraduate Diploma
2011426752,2014-10-01,9110.68,Bachelor's Degree
77110775452,2012-05-05,9912.81,Doctorate (PhD)
56051681244,2019-09-03,6304.96,Bachelor's Degree
49050202055,2018-02-27,7046.5,Master's Degree
79031339601,2010-10-10,9512.05,Doctorate (PhD)
43071007208,2015-01-13,8001.38,High School Diploma
85050397953,2018-10-07,6541.68,Diploma
44072222230,2016-11-17,7777.32,High School Diploma
28022294450,2018-06-16,7060.74,Master's Degree
